,Unnamed: 0,Number of views last 7 days,currency,Price_Euros,Boat Type,Manufacturer,Type,Condition,Year Built,Length,Width,Material,Country,price_percentile
9498,9498,37,EUR,43800.0,"Cabin Boat,Classic",,"Used boat,Unleaded",Used,1966.0,6.48,2.35,Wood,Germany ,21-30
9499,9499,37,EUR,339000.0,Motor Yacht,Uniesse ,"Used boat,Diesel",Used,2007.0,14.67,4.62,GRP,Greece,81-90
9500,9500,37,EUR,290000.0,Trawler,Beneteau,"Used boat,Diesel",Used,2011.0,13.88,4.25,,Italy ,71-80
9501,9501,37,EUR,369000.0,Flybridge,Galeon ,"Used boat,Diesel",Used,2009.0,16.0,4.78,GRP,Spain ,81-90
9502,9502,37,Â£,79770.87999999999,Pilothouse,Jeanneau ,"new boat from stock,Unleaded",new,2020.0,7.92,2.77,PVC,United Kingdom ,41-50
9503,9503,37,EUR,62000.0,Motor Yacht,Intermare ,Used boat,Used,2004.0,9.1,3.0,GRP,Italy ,31-40
9504,9504,37,EUR,77500.0,Trawler,,"Used boat,Diesel",Used,1927.0,30.2,5.06,Steel,Netherlands ,41-50
9505,9505,37,EUR,499000.0,Motor Yacht,Elegance ,"Used boat,Diesel",Used,2008.0,16.4,4.8,GRP,Croatia (Hrvatska),81-90
9506,9506,37,EUR,52000.0,Motor Yacht,Dellapasqua ,"Used boat,Diesel",Used,1988.0,10.86,3.6,GRP,Italy ,31-40
9507,9507,37,EUR,110000.0,Deck Boat,Cayman ,"Used boat,Diesel",Used,1999.0,12.3,4.16,GRP,Italy ,51-60
9508,9508,37,EUR,79000.0,"Classic,Runabout",Cranchi ,Used boat,Used,1965.0,6.05,1.95,Wood,Germany ,41-50
9509,9509,36,EUR,105000.0,Flybridge,Carnevali ,"Used boat,Diesel",Used,2001.0,11.08,3.75,GRP,France ,51-60
9510,9510,36,EUR,32490.0,Center console boat,Pacific Craft ,"Used boat,Unleaded",Used,2018.0,6.24,2.5,PVC,France ,11-20
9511,9511,36,EUR,55600.0,Bowrider,Sea Ray ,"new boat from stock,Unleaded",new,,6.55,2.55,GRP,Germany ,31-40
9512,9512,36,EUR,238000.0,Flybridge,Sealine ,"Used boat,Diesel",Used,2009.0,12.88,4.21,,Italy ,71-80
9513,9513,36,EUR,210000.0,Flybridge,Enterprise Marine ,"Used boat,Diesel",Used,2009.0,12.15,4.1,,Italy ,71-80
9514,9514,36,EUR,199000.0,Motor Yacht,Jeanneau ,Used boat,Used,2019.0,10.56,3.32,PVC,Croatia (Hrvatska) ,61-70
9515,9515,36,EUR,990000.0,Hardtop,Sunseeker ,"Used boat,Diesel",Used,2010.0,20.34,4.91,GRP,Malta,91-100
9516,9516,36,EUR,40000.0,Pilothouse,Rodman ,"Used boat,Diesel",Used,2002.0,8.4,3.05,PVC,France ,21-30
9517,9517,36,EUR,199000.0,Fishing Boat,Wellcraft ,"Used boat,Diesel",Used,2006.0,11.7,4.16,GRP,Croatia (Hrvatska),61-70
9518,9518,36,EUR,465000.0,Motor Yacht,Astondoa ,"Used boat,Diesel",Used,2005.0,16.65,4.65,GRP,Portugal ,81-90
9519,9519,36,EUR,870000.0,Motor Yacht,Maiora ,"Used boat,Diesel",Used,2004.0,23.1,5.75,GRP,Croatia (Hrvatska),91-100
9520,9520,36,EUR,199900.0,Trawler,Topaz ,Used boat,Used,1995.0,14.85,4.8,Steel,Netherlands ,71-80
9521,9521,36,EUR,62900.0,Cabin Boat,Campion ,"new boat from stock,Unleaded",new,2020.0,7.69,2.59,GRP,Germany,31-40
9522,9522,36,EUR,630000.0,Motor Yacht,Dominator ,"Used boat,Diesel",Used,2008.0,19.76,5.15,GRP,Italy ,91-100
9523,9523,36,EUR,62900.0,Sport Boat,Jeanneau ,"new boat from stock,Unleaded",new,2020.0,6.86,2.48,GRP,Germany ,31-40
9524,9524,36,EUR,145900.0,Deck Boat,Jeanneau ,"new boat from stock,Unleaded",new,2020.0,9.12,9.98,PVC,France ,61-70
9525,9525,36,EUR,99000.0,Sport Boat,Beneteau,"new boat from stock,Unleaded",new,2019.0,8.5,2.89,PVC,France ,51-60
9526,9526,36,EUR,32500.0,Pontoon Boat,Cantieri Nautici Ferrario ,"new boat from stock,Unleaded",new,2019.0,6.5,2.4,GRP,Italy ,11-20
9527,9527,36,EUR,54370.0,Sport Boat,Sea Ray ,"new boat from stock,Unleaded",new,2020.0,5.94,2.54,GRP,Germany ,31-40
9528,9528,36,EUR,339000.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2013.0,12.92,3.9,GRP,Spain ,81-90
9529,9529,36,EUR,175000.0,Flybridge,Beneteau,"Used boat,Diesel",Used,2003.0,13.95,4.3,GRP,Portugal ,61-70
9530,9530,36,EUR,64260.0,Pilothouse,Parker ,"new boat from stock,Unleaded",new,,7.9,2.9,GRP,Germany ,31-40
9531,9531,36,EUR,75000.0,Trawler,,"Used boat,Diesel",Used,1925.0,15.72,3.42,Steel,Netherlands ,41-50
9532,9532,36,EUR,35800.0,Cabin Boat,Quicksilver (Brunswick Marine) ,"new boat on order,Unleaded",new,2020.0,6.02,2.34,GRP,Germany ,21-30
9533,9533,36,EUR,49500.0,Sport Boat,Cranchi ,Used boat,Used,2000.0,9.1,2.9,GRP,Netherlands ,21-30
9534,9534,36,EUR,331296.0,Flybridge,Jeanneau ,"new boat on order,Diesel",new,2020.0,11.43,3.84,GRP,Germany ,81-90
9535,9535,36,EUR,550000.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2007.0,19.81,5.03,GRP,Spain ,81-90
9536,9536,36,EUR,150000.0,Sport Boat,,Used boat,Used,1999.0,17.12,4.26,GRP,Italy ,61-70
9537,9537,36,Â£,74234.2,Deck Boat,Ocqueteau ,"new boat from stock,Diesel",new,2017.0,6.91,2.64,,United Kingdom ,41-50
9538,9538,36,EUR,75000.0,Sport Boat,Salpa ,"Used boat,Diesel",Used,2008.0,9.4,3.35,GRP,Croatia (Hrvatska),41-50
9539,9539,36,EUR,139000.0,Deck Boat,Albatro ,"new boat from stock,Unleaded",new,2017.0,8.5,3.04,GRP,Germany ,61-70
9540,9540,36,EUR,450000.0,Trawler,Doggersbank ,"Used boat,Diesel",Used,1990.0,19.0,5.0,Steel,Netherlands ,81-90
9541,9541,36,EUR,49900.0,Sport Boat,Beneteau,"Used boat,Unleaded",Used,2017.0,7.64,2.66,PVC,France ,21-30
9542,9542,36,EUR,131000.0,Center console boat,Jeanneau ,"new boat from stock,Unleaded",new,2020.0,8.6,2.98,GRP,Germany ,51-60
9543,9543,36,EUR,74229.0,Pilothouse,Beneteau,"new boat from stock,Unleaded",new,2020.0,8.23,2.79,Steel,France ,41-50
9544,9544,36,EUR,210000.0,Hardtop,Dellapasqua ,"Used boat,Diesel",Used,2008.0,13.97,3.8,GRP,Italy ,71-80
9545,9545,36,EUR,178000.0,Motor Yacht,Fiart Mare ,"Used boat,Diesel",Used,2008.0,11.87,3.88,PVC,France,61-70
9546,9546,36,EUR,359000.0,Trawler,Integrity ,"new boat from stock,Diesel",new,2020.0,11.7,4.11,GRP,Germany ,81-90
9547,9547,36,EUR,129000.0,Motor Yacht,Beneteau,"Used boat,Diesel",Used,,10.45,3.72,,Malta ,51-60
9548,9548,36,EUR,65693.0,Sport Boat,Quicksilver ,"new boat from stock,Unleaded",new,,7.23,2.55,GRP,Germany ,31-40
9549,9549,36,EUR,130000.0,Motor Yacht,3B Craft ,"Used boat,Diesel",Used,2005.0,11.7,,GRP,Italy ,51-60
9550,9550,35,EUR,560000.0,Motor Yacht,Fairline ,"Used boat,Diesel",Used,2012.0,15.44,4.47,GRP,Montenegro ,81-90
9551,9551,35,EUR,25950.0,Sport Boat,Quicksilver (Brunswick Marine) ,new boat from stock,new,2019.0,5.02,2.12,,Germany ,11-20
9552,9552,35,EUR,65000.0,Flybridge,Nautica ,"Used boat,Diesel",Used,2003.0,8.76,3.04,GRP,Croatia (Hrvatska) ,31-40
9553,9553,35,EUR,399000.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2008.0,17.6,4.42,GRP,Croatia (Hrvatska) ,81-90
9554,9554,35,Â£,330600.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2001.0,17.07,4.72,GRP,United Kingdom ,81-90
9555,9555,35,EUR,150000.0,Flybridge,,"Used boat,Diesel",Used,2001.0,12.88,4.29,GRP,Italy,61-70
9556,9556,35,EUR,218000.0,Flybridge,Prestige Yachts ,"Used boat,Diesel",Used,2013.0,11.25,3.72,PVC,France ,71-80
9557,9557,35,EUR,89500.0,Trawler,,"Used boat,Diesel",Used,1910.0,17.7,4.16,Steel,Netherlands ,41-50
9558,9558,35,EUR,65000.0,Center console boat,Pro-Line ,"Used boat,Unleaded",Used,2005.0,8.94,2.95,GRP,Italy ,31-40
9559,9559,35,EUR,489000.0,Motor Yacht,Princess ,Used boat,Used,2007.0,18.19,4.62,,Croatia (Hrvatska) ,81-90
9560,9560,35,EUR,686000.0,Flybridge,Beneteau,"Used boat,Diesel",Used,2017.0,15.1,4.32,PVC,France ,91-100
9561,9561,35,Â£,266800.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2003.0,15.88,4.48,GRP,United Kingdom ,71-80
9562,9562,35,EUR,63950.0,Bowrider,Sea Ray ,"new boat from stock,Unleaded",new,2020.0,6.55,2.6,GRP,Germany ,31-40
9563,9563,35,EUR,240023.0,Pilothouse,Jeanneau ,"new boat from stock,Diesel",new,,10.5,3.32,GRP,Germany ,71-80
9564,9564,35,EUR,41000.0,Pilothouse,Beneteau,"new boat from stock,Unleaded",new,2020.0,6.5,2.43,PVC,France ,21-30
9565,9565,35,EUR,13690.0,Deck Boat,Jeanneau ,new boat from stock,new,2014.0,5.0,2.0,PVC,Slovak Republic ,0-10
9566,9566,35,EUR,133500.0,Motor Yacht,ManÃ² ,"Used boat,Diesel",Used,2008.0,12.0,3.94,GRP,Italy ,51-60
9567,9567,35,EUR,45000.0,Flybridge,Doqueve ,"Used boat,Diesel",Used,1996.0,11.25,3.6,PVC,Spain ,21-30
9568,9568,35,EUR,179500.0,Trawler,Smelne ,Used boat,Used,2001.0,12.7,4.1,Steel,Netherlands ,61-70
9569,9569,35,EUR,179000.0,Motor Yacht,Rio ,"Used boat,Diesel",Used,2011.0,13.35,4.0,GRP,Italy ,61-70
9570,9570,35,EUR,27500.0,"Classic,Deck Boat",,"Used boat,Diesel",Used,1945.0,7.5,2.5,Wood,Netherlands ,11-20
9571,9571,35,EUR,990000.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2010.0,20.15,4.91,GRP,Malta ,91-100
9572,9572,35,EUR,64375.0,Sport Boat,Sensation ,"new boat from stock,Unleaded",new,2019.0,7.18,2.6,GRP,Spain ,31-40
9573,9573,35,EUR,200000.0,Flybridge,Portofino Marine ,"Used boat,Diesel",Used,2007.0,9.94,3.9,GRP,Italy,71-80
9574,9574,35,EUR,55000.0,Fishing Boat,Pro-Line ,"Used boat,Unleaded",Used,2007.0,9.2,2.95,GRP,Italy ,31-40
9575,9575,35,EUR,49000.0,Center console boat,,"Used boat,Diesel",Used,2000.0,10.45,3.3,GRP,Italy ,21-30
9576,9576,35,EUR,51500.0,Center console boat,Jeanneau ,"new boat from stock,Unleaded",new,2020.0,6.86,2.48,PVC,France ,31-40
9577,9577,35,EUR,139000.0,Motor Yacht,Airon Marine ,"Used boat,Diesel",Used,2006.0,13.45,3.74,PVC,France ,61-70
9578,9578,35,EUR,115000.0,Deck Boat,Jeanneau ,"Used boat,Unleaded",Used,2018.0,9.12,2.94,PVC,France ,51-60
9579,9579,35,EUR,130000.0,Motor Yacht,Rio ,Used boat,Used,2006.0,12.94,3.0,,Italy ,51-60
9580,9580,35,EUR,349900.0,Motor Yacht,Sealine ,"Used boat,Diesel",Used,2008.0,14.9,4.61,GRP,Croatia (Hrvatska),81-90
9581,9581,35,EUR,180000.0,Flybridge,Bertram Yacht ,"Used boat,Diesel",Used,1997.0,10.93,3.96,GRP,Italy ,61-70
9582,9582,35,EUR,265132.0,Motor Yacht,Jeanneau ,"new boat from stock,Diesel",new,,11.51,3.62,GRP,Germany ,71-80
9583,9583,35,Â£,916400.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2008.0,21.98,5.7,GRP,Turkey ,91-100
9584,9584,35,EUR,55000.0,Pilothouse,,"Used boat,Diesel",Used,2004.0,9.2,3.21,GRP,Italy ,31-40
9585,9585,35,EUR,120000.0,Sport Boat,Beneteau,"new boat from stock,Unleaded",new,2019.0,9.0,2.97,PVC,France ,51-60
9586,9586,35,EUR,50000.0,Trawler,Airon Marine ,"Used boat,Diesel",Used,2009.0,7.61,2.5,PVC,France,31-40
9587,9587,35,EUR,335000.0,Motor Yacht,Azimut ,"Used boat,Diesel",Used,2006.0,14.54,4.55,,Italy ,81-90
9588,9588,35,EUR,370000.0,Flybridge,,"Used boat,Diesel",Used,2005.0,15.19,4.89,,Italy ,81-90
9589,9589,34,EUR,179500.0,Motor Yacht,,"Used boat,Diesel",Used,1993.0,16.7,3.9,Steel,Netherlands ,61-70
9590,9590,34,EUR,120000.0,Flybridge,Gianetti ,Used boat,Used,1993.0,13.0,4.28,,Malta,51-60
9591,9591,34,EUR,130000.0,Flybridge,Rodman ,"Used boat,Diesel",Used,2002.0,13.0,4.2,PVC,Spain ,51-60
9592,9592,34,Â£,31894.2,Pilothouse,Ocqueteau ,new boat from stock,new,2018.0,6.22,2.44,PVC,United Kingdom ,11-20
9593,9593,34,EUR,84000.0,Pilothouse,,Used boat,Used,2014.0,8.85,3.55,,Italy ,41-50
9594,9594,34,EUR,55500.0,Motor Yacht,Starfisher ,"Used boat,Diesel",Used,2007.0,7.48,2.98,GRP,Spain ,31-40
9595,9595,34,Â£,1148400.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2009.0,22.56,5.39,GRP,Montenegro ,91-100
9596,9596,34,EUR,160000.0,Hardtop,Cabo ,"Used boat,Diesel",Used,2002.0,11.47,3.96,GRP,Italy ,61-70
9597,9597,34,EUR,290000.0,Motor Yacht,Menorquin ,"Used boat,Diesel",Used,2006.0,15.95,5.0,GRP,Croatia (Hrvatska),71-80
9598,9598,34,EUR,29900.0,Working Boat,,new boat from stock,new,,5.08,1.93,,Germany ,11-20
9599,9599,34,EUR,215000.0,Flybridge,Prestige Yachts ,"Used boat,Diesel",Used,2008.0,14.55,4.36,PVC,France ,71-80
9600,9600,34,EUR,329150.0,Motor Yacht,Jeanneau ,Used boat,Used,2019.0,11.6,3.95,GRP,Finland ,81-90
9601,9601,34,EUR,32950.0,Sport Boat,Quicksilver (Brunswick Marine) ,new boat from stock,new,2019.0,5.55,2.29,,Germany ,11-20
9602,9602,34,EUR,475000.0,Flybridge,Azimut ,"Used boat,Diesel",Used,2006.0,19.2,5.05,GRP,Croatia (Hrvatska),81-90
9603,9603,34,EUR,140000.0,Motor Yacht,,new boat from stock,new,,19.59,4.05,Steel,Netherlands ,61-70
9604,9604,34,EUR,70000.0,Flybridge,Ferretti ,"Used boat,Diesel",Used,1990.0,10.85,3.93,GRP,Italy ,41-50
9605,9605,34,EUR,224391.0,Hardtop,Jeanneau ,"Used boat,Unleaded",Used,2020.0,10.44,3.32,PVC,France ,71-80
9606,9606,34,EUR,190000.0,Center console boat,Premiere Yacht ,Used boat,Used,2006.0,15.15,4.87,GRP,Italy ,61-70
9607,9607,34,EUR,76675.0,Deck Boat,Beneteau,"new boat from stock,Unleaded",new,2020.0,8.1,2.53,PVC,France ,41-50
9608,9608,34,DKK,73970.0,Sport Boat,Campion ,new boat from stock,new,2020.0,6.0,2.0,,Denmark ,41-50
9609,9609,34,EUR,326000.0,Trawler,Beneteau,"new boat from stock,Diesel",new,2020.0,11.29,4.03,PVC,France ,81-90
9610,9610,34,EUR,16500.0,"Classic,Motor Yacht",,Used boat,Used,1960.0,6.3,2.3,Wood,Netherlands ,0-10
9611,9611,34,EUR,75300.0,Center console boat,Beneteau,"new boat from stock,Unleaded",new,2020.0,7.0,2.0,PVC,Spain ,41-50
9612,9612,34,EUR,499000.0,Trawler,Beneteau,"new boat from stock,Diesel",new,2020.0,13.43,4.2,PVC,France ,81-90
9613,9613,34,EUR,229000.0,Flybridge,Sealine ,"Used boat,Diesel",Used,2007.0,12.88,4.21,GRP,Croatia (Hrvatska) ,71-80
9614,9614,34,EUR,625000.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2007.0,17.53,5.0,GRP,Malta ,91-100
9615,9615,34,CHF,66825.0,"Classic,Runabout",Boesch ,"Used boat,Unleaded",Used,1972.0,5.8,2.1,Wood,Switzerland ,31-40
9616,9616,34,EUR,95000.0,Motor Yacht,Beneteau,"Used boat,Diesel",Used,2002.0,10.8,3.48,GRP,Portugal,51-60
9617,9617,34,EUR,44950.0,Sport Boat,Quicksilver (Brunswick Marine) ,"new boat on order,Unleaded",new,2020.0,7.23,2.55,GRP,Germany ,21-30
9618,9618,34,EUR,139500.0,Trawler,,"Used boat,Diesel",Used,1929.0,26.08,4.88,Steel,Netherlands ,61-70
9619,9619,34,EUR,255000.0,Trawler,,"Used boat,Diesel",Used,1931.0,29.95,6.12,Steel,Netherlands ,71-80
9620,9620,34,EUR,812000.0,Motor Yacht,,"new boat from stock,Diesel",new,2020.0,12.8,0.01,PVC,France,91-100
9621,9621,34,EUR,165000.0,Sport Boat,Ventus ,Used boat,Used,2013.0,9.3,2.65,Wood,France,61-70
9622,9622,34,EUR,164500.0,Trawler,,"Used boat,Diesel",Used,1909.0,28.15,4.32,Steel,Netherlands ,61-70
9623,9623,34,EUR,462360.0,Trawler,Beneteau,"new boat from stock,Diesel",new,2020.0,13.88,4.25,PVC,France ,81-90
9624,9624,34,EUR,649000.0,Hardtop,Sunseeker ,"Used boat,Diesel",Used,2007.0,21.95,5.46,GRP,Italy ,91-100
9625,9625,34,EUR,225000.0,Trawler,,Used boat,Used,1951.0,38.6,5.07,Steel,Netherlands ,71-80
9626,9626,33,EUR,139500.0,Trawler,,"Used boat,Diesel",Used,1895.0,26.53,4.5,Steel,Netherlands ,61-70
9627,9627,33,EUR,298000.0,Flybridge,Jeanneau ,"Used boat,Diesel",Used,2017.0,11.0,3.0,PVC,Croatia (Hrvatska) ,71-80
9628,9628,33,EUR,25990.0,Sport Boat,Quicksilver (Brunswick Marine) ,new boat from stock,new,2019.0,5.02,2.12,,Germany ,11-20
9629,9629,33,EUR,150000.0,Motor Yacht,Atlantis ,"Used boat,Diesel",Used,2009.0,13.53,4.08,GRP,Croatia (Hrvatska) ,61-70
9630,9630,33,EUR,175000.0,Hardtop,Airon Marine ,"Used boat,Diesel",Used,2006.0,13.45,3.8,PVC,France,61-70
9631,9631,33,EUR,190000.0,Motor Yacht,,"Used boat,Diesel",Used,2002.0,16.1,5.0,,Italy ,61-70
9632,9632,33,EUR,285000.0,Flybridge,Raffaelli ,"Used boat,Diesel",Used,2006.0,15.83,4.3,GRP,Italy ,71-80
9633,9633,33,EUR,108000.0,Flybridge,Rodman ,"Used boat,Diesel",Used,2002.0,12.9,4.21,PVC,Spain ,51-60
9634,9634,33,EUR,125900.0,Deck Boat,Jeanneau ,"new boat from stock,Unleaded",new,2020.0,9.12,2.98,PVC,France ,51-60
9635,9635,33,EUR,249000.0,Flybridge,Guy Couach ,"Used boat,Diesel",Used,1997.0,16.8,4.64,,Spain ,71-80
9636,9636,33,EUR,1395000.0,Motor Yacht,MCY ,"Used boat,Diesel",Used,2012.0,19.82,5.25,GRP,Croatia (Hrvatska) ,91-100
9637,9637,33,Â£,2441800.0,Motor Yacht,Sunseeker ,"new boat from stock,Diesel",new,2019.0,22.59,5.43,GRP,United Kingdom ,91-100
9638,9638,33,EUR,230000.0,Flybridge,Piantoni (IT) ,"Used boat,Diesel",Used,1996.0,17.92,5.09,GRP,Italy ,71-80
9639,9639,33,EUR,180000.0,Motor Yacht,,Used boat,Used,2014.0,9.95,4.21,,Italy,61-70
9640,9640,33,EUR,289000.0,Trawler,Beneteau,"Used boat,Diesel",Used,2012.0,13.88,4.25,PVC,France ,71-80
9641,9641,33,EUR,60475.0,Motor Yacht,Beneteau,new boat from stock,new,,8.1,2.5,,Germany ,31-40
9642,9642,33,EUR,301784.0,Motor Yacht,Jeanneau ,"new boat from stock,Diesel",new,,11.47,3.59,GRP,Germany ,81-90
9643,9643,33,EUR,165000.0,Motor Yacht,Fiart Mare ,"Used boat,Diesel",Used,2014.0,10.89,3.54,,Italy ,61-70
9644,9644,33,EUR,65870.0,Pilothouse,Jeanneau ,"new boat from stock,Unleaded",new,,6.55,2.54,GRP,Germany ,31-40
9645,9645,33,EUR,89000.0,Sport Boat,,"Used boat,Diesel",Used,2011.0,9.0,3.0,GRP,Slovenia,41-50
9646,9646,33,EUR,77231.0,Pilothouse,Jeanneau ,"new boat on order,Unleaded",new,2020.0,8.8,2.99,GRP,Germany ,41-50
9647,9647,33,EUR,517000.0,Hardtop,Beneteau,"new boat from stock,Diesel",new,2019.0,14.78,4.2,PVC,France ,81-90
9648,9648,33,EUR,16950.0,Bowrider,Suzuki ,Unleaded,Unleaded,2020.0,,,,Germany ,0-10
9649,9649,33,EUR,135000.0,Sport Boat,Fratelli Aprea ,"Used boat,Diesel",Used,2005.0,9.6,3.9,GRP,Croatia (Hrvatska),51-60
9650,9650,33,EUR,1290000.0,Motor Yacht,Ferretti ,"Used boat,Diesel",Used,2005.0,22.68,5.8,GRP,Croatia (Hrvatska),91-100
9651,9651,33,Â£,63330.2,Center console boat,Jeanneau ,new boat from stock,new,2020.0,7.37,2.54,,United Kingdom ,31-40
9652,9652,33,EUR,35000.0,Pilothouse,Jeanneau ,Used boat,Used,2019.0,6.4,2.45,,France ,11-20
9653,9653,33,EUR,290000.0,Trawler,Beneteau,"new boat from stock,Diesel",new,2020.0,11.29,3.96,PVC,France ,71-80
9654,9654,33,EUR,25000.0,Launch,,Used boat,Used,2012.0,6.7,2.3,Aluminium,Netherlands ,11-20
9655,9655,32,EUR,550000.0,Flybridge,Sanlorenzo ,"Used boat,Diesel",Used,2000.0,22.78,5.68,GRP,Italy ,81-90
9656,9656,32,EUR,62400.0,Center console boat,Jeanneau ,"new boat from stock,Unleaded",new,2020.0,7.37,2.52,PVC,France ,31-40
9657,9657,32,EUR,130000.0,Motor Yacht,Doqueve ,"Used boat,Diesel",Used,2003.0,11.89,3.66,GRP,Spain ,51-60
9658,9658,32,EUR,99900.0,Center console boat,Beneteau,"Used boat,Diesel",Used,2008.0,12.15,3.91,PVC,France ,51-60
9659,9659,32,EUR,189000.0,Sport Boat,Doral ,"Used boat,Diesel",Used,2010.0,12.2,4.04,PVC,France ,61-70
9660,9660,32,EUR,38900.0,Sport Boat,Marinello ,new boat from stock,new,2013.0,6.45,2.45,,Germany ,21-30
9661,9661,32,EUR,249000.0,Hardtop,Jeanneau ,"new boat from stock,Unleaded",new,2020.0,10.45,3.37,PVC,France ,71-80
9662,9662,32,EUR,64082.0,Pilothouse,Beneteau,"new boat from stock,Unleaded",new,2018.0,7.48,2.53,PVC,Portugal ,31-40
9663,9663,32,EUR,65000.0,Flybridge,Beneteau,"Used boat,Diesel",Used,2004.0,10.8,3.48,PVC,France ,31-40
9664,9664,32,EUR,285000.0,Hardtop,Jeanneau ,"Used boat,Diesel",Used,2013.0,13.7,4.13,PVC,France ,71-80
9665,9665,32,Â£,1102000.0,Flybridge,Sunseeker ,"new boat from stock,Diesel",new,2020.0,16.76,4.61,GRP,United Kingdom ,91-100
9666,9666,32,EUR,46000.0,Pilothouse,Beneteau,"Used boat,Unleaded",Used,2017.0,7.39,2.66,PVC,France ,21-30
9667,9667,32,EUR,279000.0,Hardtop,Pershing ,"Used boat,Diesel",Used,2007.0,15.39,4.14,GRP,Croatia (Hrvatska),71-80
9668,9668,32,EUR,54900.0,Cabin Boat,Campion ,"new boat from stock,Unleaded",new,2020.0,6.58,2.49,GRP,Germany ,31-40
9669,9669,32,EUR,195000.0,"Classic,Motor Yacht",,"Used boat,Diesel",Used,1953.0,13.8,3.86,Wood,Croatia (Hrvatska) ,61-70
9670,9670,32,EUR,276600.0,Hardtop,Jeanneau ,new boat from stock,new,2019.0,10.98,3.8,,Italy ,71-80
9671,9671,32,EUR,160000.0,Motor Yacht,Airon Marine ,"Used boat,Diesel",Used,2008.0,11.2,3.75,GRP,Italy ,61-70
9672,9672,32,EUR,79000.0,Flybridge,,"Used boat,Diesel",Used,1991.0,11.64,4.09,GRP,Italy ,41-50
9673,9673,32,EUR,295000.0,Motor Yacht,Rizzardi ,"Used boat,Diesel",Used,2009.0,14.8,4.4,GRP,Italy ,71-80
9674,9674,32,DKK,35100.0,Deck Boat,Yamarin ,new boat from stock,new,2019.0,6.0,2.0,,Denmark ,11-20
9675,9675,32,EUR,44900.0,Deck Boat,Beneteau,"Used boat,Unleaded",Used,2019.0,6.8,2.5,PVC,France ,21-30
9676,9676,32,EUR,920000.0,Motor Yacht,Riviera ,Used boat,Used,2017.0,17.29,4.88,GRP,France ,91-100
9677,9677,32,EUR,158000.0,Cabin Boat,,"Used boat,Unleaded",Used,1962.0,8.0,2.6,,Netherlands,61-70
9678,9678,32,EUR,1200000.0,Motor Yacht,Filippetti ,"Used boat,Diesel",Used,2008.0,23.03,5.71,GRP,Turkey,91-100
9679,9679,31,EUR,42900.0,Sport Boat,Quicksilver (Brunswick Marine) ,new boat from stock,new,,6.2,2.34,,Germany ,21-30
9680,9680,31,EUR,64900.0,Pilothouse,Beneteau,"Used boat,Unleaded",Used,2018.0,8.0,3.0,PVC,France ,31-40
9681,9681,31,EUR,45500.0,Bowrider,Wellcraft ,"new boat from stock,Unleaded",new,2015.0,6.4,2.59,PVC,France ,21-30
9682,9682,31,EUR,145000.0,Center console boat,Fiart Mare ,Used boat,Used,2009.0,11.56,3.88,GRP,Italy ,61-70
9683,9683,31,Â£,487142.0,Motor Yacht,Sealine ,"Used boat,Diesel",Used,2012.0,15.36,4.76,PVC,United Kingdom ,81-90
9684,9684,31,EUR,47000.0,Center console boat,Jeanneau ,"new boat from stock,Unleaded",new,2020.0,6.31,2.48,,France ,21-30
9685,9685,31,EUR,55000.0,Center console boat,Jeanneau ,"new boat from stock,Unleaded",new,2020.0,6.86,2.48,Steel,France ,31-40
9686,9686,31,Â£,69542.0,Flybridge,Aquastar ,"Used boat,Diesel",Used,1985.0,11.58,3.84,PVC,United Kingdom ,41-50
9687,9687,31,EUR,59000.0,Pilothouse,Gavazzi Luciano ,"Used boat,Diesel",Used,1996.0,7.49,2.8,GRP,Italy ,31-40
9688,9688,31,EUR,66800.0,Pilothouse,Beneteau,"new boat from stock,Unleaded",new,2020.0,7.48,2.5,PVC,France ,31-40
9689,9689,31,EUR,430000.0,Hardtop,Astondoa ,"Used boat,Diesel",Used,2008.0,15.03,4.6,GRP,Italy ,81-90
9690,9690,31,EUR,85000.0,Center console boat,Gagliotta ,"Used boat,Diesel",Used,2005.0,10.3,3.5,GRP,Italy ,41-50
9691,9691,31,EUR,51900.0,Center console boat,Jeanneau ,new boat from stock,new,2020.0,6.86,2.52,GRP,Netherlands ,31-40
9692,9692,31,EUR,105000.0,Sport Boat,Beneteau,"Used boat,Unleaded",Used,2018.0,7.98,2.94,PVC,France ,51-60
9693,9693,31,EUR,60000.0,Sport Boat,,"Used boat,Unleaded",Used,2000.0,9.19,2.5,GRP,Italy ,31-40
9694,9694,31,EUR,62000.0,Sport Boat,Beneteau,"Used boat,Unleaded",Used,2016.0,7.62,2.67,PVC,France ,31-40
9695,9695,31,EUR,75000.0,Center console boat,Jeanneau ,"new boat from stock,Unleaded",new,2020.0,7.19,2.52,PVC,France ,41-50
